lbfgs L0 taux 0.5;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;6;42;4.607;9.731329e+02;3.686710e-02
lbfgs L0 taux 0.5;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;7;47;5.344;7.927203e+02;2.998609e-02
lbfgs L0 taux 0.5;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;8;53;6.145;5.292211e+02;1.971061e-02
lbfgs L0 taux 0.5;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;9;57;6.842;3.555106e+02;1.294213e-02
lbfgs L0 taux 0.5;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;10;60;7.487;1.889426e+02;6.428731e-03
lbfgs L0 taux 0.5;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;11;64;8.021;1.249745e+02;3.814403e-03
lbfgs L0 taux 0.5;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;12;68;8.834;5.790431e+01;1.682779e-03
lbfgs L0 taux 0.5;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;13;73;9.467;4.330167e+01;1.225663e-03
lbfgs L0 taux 0.5;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;14;76;10.083;2.199458e+01;6.136850e-04
lbfgs L0 taux 0.5;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;15;77;10.565;4.745436e+00;1.232377e-04
lbfgs L0 taux 0.5;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;16;78;10.708;2.151941e+00;5.289086e-05
lbfgs L0 taux 0.5;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;17;79;10.859;6.870359e-01;1.751727e-05
lbfgs L0 taux 0.5;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;18;80;11.055;6.246297e-01;1.059115e-05
lbfgs L0 taux 0.5;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;19;81;11.512;1.507408e-01;1.746655e-06
lbfgs L0 taux 0.5;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;20;82;11.660;3.508850e-02;4.170060e-07
lbfgs L0 taux 0.5;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;21;83;11.860;3.574175e-04;6.775328e-09
lbfgs L0 taux 0.5;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;22;84;12.002;3.230588e-05;5.512975e-10
lbfgs L0 taux 0.5;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;23;85;12.154;4.502005e-06;7.187152e-11
lbfgs L0 taux 0.5;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;24;86;12.349;3.047181e-06;4.345809e-11
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;0;1;0.056;1.665676e+03;6.291678e-02
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;1;12;0.806;1.659173e+03;6.267114e-02
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;2;20;1.320;1.635324e+03;6.177016e-02
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;3;26;1.842;1.536037e+03;5.801984e-02
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;4;33;2.912;1.349583e+03;5.102944e-02
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;5;38;3.453;1.145260e+03;4.337330e-02
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;6;42;4.083;9.731329e+02;3.686710e-02
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;7;47;4.835;7.927203e+02;2.998609e-02
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;8;53;5.685;5.292211e+02;1.971061e-02
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;9;64;6.904;5.198263e+02;1.933525e-02
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;10;70;7.875;3.231218e+02;1.161651e-02
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;11;80;8.984;3.214289e+02;1.154826e-02
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;12;87;9.913;3.172199e+02;1.139679e-02
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;13;91;10.627;1.463649e+02;4.731597e-03
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;14;96;11.215;1.104309e+02;3.337273e-03
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;15;105;12.540;1.045522e+02;3.123036e-03
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;16;111;13.564;9.226090e+01;2.753457e-03
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;17;117;14.561;8.273636e+01;2.467691e-03
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;18;126;15.893;5.274272e+01;1.555704e-03
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;19;131;16.507;4.443113e+01;1.299627e-03
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;20;134;17.090;1.790164e+01;5.067105e-04
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;21;135;17.231;7.417752e+00;1.995988e-04
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;22;136;17.431;3.578543e+00;9.384975e-05
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;23;137;17.570;1.305949e+00;3.473696e-05
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;24;138;17.729;1.192860e+00;2.091968e-05
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;25;139;17.878;8.502567e-01;1.299224e-05
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;26;140;18.020;2.978208e-01;6.469301e-06
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;27;141;18.224;2.192012e-01;3.900966e-06
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;28;142;18.406;8.821958e-02;1.992426e-06
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;29;143;18.549;3.288330e-02;9.362786e-07
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;30;144;18.710;2.631717e-02;6.137239e-07
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;31;145;18.862;1.539469e-02;2.949915e-07
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;32;146;19.052;1.009499e-02;1.964469e-07
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;33;147;19.241;6.554958e-03;1.289668e-07
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;34;148;19.421;4.012121e-03;7.500739e-08
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;35;149;19.587;2.345132e-03;4.432088e-08
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;36;150;19.713;1.298118e-03;2.415655e-08
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;37;151;19.865;6.137329e-04;1.164401e-08
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;38;152;20.018;2.610912e-04;6.093434e-09
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;39;153;20.211;1.062881e-04;3.469270e-09
lbfgs L0;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;40;154;20.393;5.590093e-05;1.753453e-09
