newton;densite sigma 0.02 s 0.0110497;2D;3;359;106.826;5.208532e-01;4.011285e-04
newton;densite sigma 0.02 s 0.0110497;2D;4;362;107.849;5.278765e-01;2.989454e-04
newton;densite sigma 0.02 s 0.0110497;2D;5;365;108.824;3.819904e-01;2.232927e-04
newton;densite sigma 0.02 s 0.0110497;2D;6;367;109.574;2.653945e-01;1.099040e-04
newton;densite sigma 0.02 s 0.0110497;2D;7;369;110.330;2.252079e-01;5.470866e-05
newton;densite sigma 0.02 s 0.0110497;2D;8;370;110.814;3.755107e-02;9.807397e-07
newton;densite sigma 0.02 s 0.0110497;2D;9;371;111.419;8.550483e-04;1.169532e-08
newton;densite sigma 0.02 s 0.0110497;2D;10;372;111.985;3.473596e-07;4.898498e-12
newton;densite sigma 0.02 s 0.0078134;2D;0;373;112.198;8.153178e-01;4.232910e-04
newton;densite sigma 0.02 s 0.0078134;2D;1;377;113.390;6.822638e-01;3.694851e-04
newton;densite sigma 0.02 s 0.0078134;2D;2;379;114.192;4.730395e-01;1.759865e-04
newton;densite sigma 0.02 s 0.0078134;2D;3;380;114.805;5.938521e-01;1.350010e-05
newton;densite sigma 0.02 s 0.0078134;2D;4;381;115.272;1.043386e-01;1.339963e-06
newton;densite sigma 0.02 s 0.0078134;2D;5;382;115.906;5.088917e-03;5.786480e-08
newton;densite sigma 0.02 s 0.0078134;2D;6;383;116.245;1.322771e-05;1.460128e-10
newton;densite sigma 0.02 s 0.0078134;2D;7;384;116.722;5.035164e-10;4.028368e-14
newton;densite sigma 0.02 s 0.00552496;2D;0;385;116.955;6.172089e-01;2.486305e-04
newton;densite sigma 0.02 s 0.00552496;2D;1;386;117.422;1.845456e+00;6.133920e-05
newton;densite sigma 0.02 s 0.00552496;2D;2;387;118.038;5.418904e-01;1.158111e-05
newton;densite sigma 0.02 s 0.00552496;2D;3;388;118.643;1.007593e-01;1.926595e-06
newton;densite sigma 0.02 s 0.00552496;2D;4;389;119.211;6.029481e-03;8.584075e-08
newton;densite sigma 0.02 s 0.00552496;2D;5;390;119.763;2.442919e-05;2.867669e-10
